OBJECTID,maint_id,map_id,meta_id,media_id,coord_id,care_typ_d,grnd_name,grnd_desc,narrative,area_size,area_u_d,perim,perim_u_d,project_id,user_flag,instln_id,facil_id,grid_value,coord_x,coord_y,coord_z,acc_type_d,SHAPE_Length,SHAPE_Area,Responsibility,ResponsibilityAO,GlobalID,Brigade
2789,RILEY13433,,,,,,Main Post,PW-7 Day,Improved,0.049699703,ACR,297.0569031,FT,,,20605,,,691627.6896,4326533.597,,,90.54312517,201.127563,PWKenny,,{08C2CA45-1609-40B5-8049-721D1D3F9F4D},
2790,RILEY13434,,,,,,Main Post,PW-14 Day,Improved,0.04853955,ACR,185.4616475,FT,,,20605,,,692498.3505,4327131.141,,,56.5288232,196.4325894,PWKevin,,{264FCD15-FFA1-4A22-862E-2BE4E6FA62F9},
2791,RILEY13437,,,,,,Main Post,PW-14 Day,Improved,0.04272004,ACR,381.5492261,FT,,,20605,,,692502.1038,4327068.252,,,116.2964367,172.8818666,PWKevin,,{3D3E4ADF-3FBB-4003-AA4D-7FC376C368F4},
2792,RILEY13438,,,,,,Main Post,PW-7 Day,Improved,0.043209403,ACR,180.5888879,FT,,,20605,,,691671.2933,4326531.192,,,55.04360311,174.8622514,PWKenny,,{F7A869F0-094F-4930-9822-90BFC28177D4},
2793,RILEY13439,,,,,,Main Post,PW-14 Day,Improved,0.040771866,ACR,167.2293809,FT,,,20605,,,692481.7008,4327109.426,,,50.97161723,164.9978863,PWKevin,,{044508CB-333E-452F-AC8D-E026410AA0E9},
2794,RILEY13440,,,,,,Main Post,PW-14 Day,Improved,0.040298976,ACR,381.2553233,FT,,,20605,,,692514.8786,4327085.337,,,116.2068549,163.0841703,PWKevin,,{00396DFB-CC9A-4866-90E0-1814A1284F42},
2795,RILEY13442,,,,,,Main Post,PW-LAND,Improved,0.023218807,ACR,223.2756921,FT,,,20605,,,691652.6233,4326496.508,,,68.05456705,93.96317729,PWKenny,,{8EB3B0E8-7145-4081-B636-464AC5F7DEA1},
2796,RILEY13444,,,,,,Main Post,PW-14 Day,Improved,0.03729939,ACR,206.809282,FT,,,20605,,,691412.0568,4326411.688,,,63.03559523,150.9452752,PWKevin,,{6D92D023-75DF-4375-B235-D12C91E2F7F9},
2797,RILEY13446,,,,,,Main Post,PW-LAND,Improved,0.016799377,ACR,227.6825997,FT,,,20605,,,691653.0206,4326522.532,,,69.39779519,67.9846686,PWKenny,,{9AEC191E-BFEA-4F29-AC87-A95B5440CDB8},
2798,RILEY13448,,,,,,Main Post,PW-14 Day,Improved,0.020369068,ACR,134.2125027,FT,,,20605,,,692593.6661,4327147.011,,,40.90805263,82.43069528,PWKevin,,{7E03B53A-E2B0-425A-A208-1A23B110D4B3},
2799,RILEY13450,,,,,,Main Post,PW-14 Day,Improved,0.013672446,ACR,118.8220082,FT,,,20605,,,692568.8426,4326985.614,,,36.21702055,55.33042783,PWKevin,,{81DB160A-49D7-421E-BC75-16027468D6F2},
2800,RILEY13451,,,,,,Main Post,PW-14 Day,Improved,0.018965068,ACR,152.6811504,FT,,,20605,,,692613.0454,4327047.526,,,46.53730771,76.74890647,PWKevin,,{4AD1605D-B1E6-40B2-8773-AA264667B16F},
2801,RILEY13453,,,,,,Main Post,PW-14 Day,Improved,0.013127082,ACR,154.6886236,FT,,,20605,,,691407.1252,4326421.573,,,47.14918678,53.12341603,PWKevin,,{20C0844F-B2FF-44A4-A9F4-19F1304B3098},
2802,RILEY13454,,,,,,Main Post,PW-14 Day,Improved,0.017201455,ACR,258.2508543,FT,,,20605,,,692649.7063,4327079.907,,,78.71501782,69.61181735,PWKevin,,{BBF36446-2CB5-4B78-9172-DBF6F47001CA},
2803,RILEY13455,,,,,,Main Post,PW-14 Day,Improved,0.017084803,ACR,111.3983575,FT,,,20605,,,692618.5274,4327063.711,,,33.95428727,69.139746,PWKevin,,{D3000891-DEFB-461E-BB3A-865C32D5F266},
2804,RILEY13456,,,,,,Main Post,PW-LAND,Improved,0.01240611,ACR,118.4109484,FT,,,20605,,,691652.026,4326535.895,,,36.09172925,50.20574514,PWKenny,,{0EEAA02D-405B-4DD1-8C40-64E8DE12DB17},
2805,RILEY13457,,,,,,Main Post,PW-14 Day,Improved,0.013819439,ACR,135.2027977,FT,,,20605,,,692521.6552,4327108.758,,,41.20989516,55.92528676,PWKevin,,{35AFC25B-E773-46F8-A699-EDB8378A84FD},
2806,RILEY13458,,,,,,Main Post,PW-14 Day,Improved,0.01134413,ACR,425.3013813,FT,,,20605,,,691383.0343,4326419.543,,,129.6321203,45.90806378,PWKevin,,{561D5B8D-64CE-46F5-B231-C8A1BE29A535},
2807,RILEY13459,,,,,,Main Post,PW-LAND,Improved,0.011014146,ACR,121.1168082,FT,,,20605,,,691644.1912,4326484.594,,,36.91647696,44.5726658,PWKenny,,{38BBB962-A094-4A6D-A793-DF77534ECC73},
2808,RILEY13460,,,,,,Main Post,PW-LAND,Improved,0.012265935,ACR,105.4525314,FT,,,20605,,,691658.4948,4326484.712,,,32.14199584,49.63847981,PWKenny,,{32EDD58A-39A6-4C5A-833B-971090050757},
2809,RILEY13461,,,,,,Main Post,PW-14 Day,Improved,0.009863375,ACR,196.0315849,FT,,,20605,,,691409.5125,4326408.176,,,59.75054659,39.91566154,PWKevin,,{55463FA2-5558-4635-8F00-090BE817A5B0},
2810,RILEY13462,,,,,,Main Post,PW-LAND,Improved,0.004133245,ACR,60.67455207,FT,,,20605,,,691634.1263,4326502.06,,,18.49364046,16.72664929,PWKenny,,{18731D8B-B0B1-4C0B-94F9-A340A9622251},
2811,RILEY13463,,,,,,Main Post,PW-LAND,Improved,0.01045783,ACR,169.4484723,FT,,,20605,,,691635.4917,4326535.997,,,51.64799767,42.32133836,PWKenny,,{75BF512A-DA12-462C-918E-EF9A608BD32E},
2812,RILEY13469,,,,,,Main Post,PW-LAND,Improved,0.008568471,ACR,152.761328,FT,,,20605,,,691735.7933,4326188.156,,,46.56174588,34.67537384,PWKevin,,{68948AED-8DA9-4044-8B06-4110DAE31F4D},
2813,RILEY13473,,,,,,Main Post,PW-LAND,Improved,0.007304478,ACR,95.05888439,FT,,,20605,,,691638.1123,4326509.47,,,28.97400591,29.56017234,PWKenny,,{43842DDF-8960-4229-ABAE-165792FD2EF7},
2814,RILEY13476,,,,,,Main Post,PW-LAND,Improved,0.011431594,ACR,147.69432,FT,,,20605,,,691722.1577,4326190.12,,,45.01731877,46.26201939,PWKevin,,{2E709991-424A-4617-B0D8-6189B7583D99},
2815,RILEY13477,,,,,,Main Post,PW-LAND,Improved,0.007482512,ACR,145.4411909,FT,,,20605,,,691628.5412,4326518.406,,,44.33056364,30.28065361,PWKenny,,{EEBC0C89-C167-4269-974C-671F9437DF53},
2816,RILEY13478,,,,,,Main Post,PW-7 Day,Improved,0.004557057,ACR,88.9477895,FT,,,20605,,,691718.784,4326190.585,,,27.11134046,18.44175464,PWKevin,,{91BD42AF-774F-4AD7-B9F9-7227E2AE8393},
2817,RILEY13480,,,,,,Main Post,PW-LAND,Improved,0.004562683,ACR,57.35791213,FT,,,20605,,,691726.6766,4326193.783,,,17.48272658,18.46452163,PWKevin,,{7AC93F88-239A-4C1B-B658-D948F2C285F4},
2818,RILEY13481,,,,,,Main Post,PW-LAND,Improved,0.003912799,ACR,85.19916233,FT,,,20605,,,691739.5767,4326185.202,,,25.96875662,15.83453659,PWKevin,,{6A1EFE76-4700-4656-B7AD-775708665B25},
2819,RILEY13482,,,,,,Main Post,PW-LAND,Improved,0.00432805,ACR,56.71378397,FT,,,20605,,,691732.807,4326192.726,,,17.28639593,17.51499653,PWKevin,,{7052C10E-BD35-4726-907B-85C848C8B46B},
2820,RILEY13484,,,,,,Main Post,PW-14 Day,Improved,0.008850148,ACR,435.1365359,FT,,,20605,,,691426.9041,4326421.92,,,132.6298814,35.81527772,PWKevin,,{5AAE815A-BE1E-4EEA-83D3-543884D6EC44},
2821,RILEY13485,,,,,,Camp Whitside,Type-B,Improved,0.313873133,ACR,1144.970504,FT,,,20605,,,692811.6912,4328269.159,,,348.9877077,1270.199504,PWKevin,,{71C55035-F4A6-4FB9-995F-F278D5A1EDC2},
2822,RILEY13486,,,,,,Camp Whitside,Type-B,Improved,0.293306599,ACR,1090.061466,FT,,,20605,,,692851.75,4328308.822,,,332.2513993,1186.969693,PWKevin,,{FCD1E4C2-3B22-43FE-97DA-1862BE06553B},
2823,RILEY13487,,,,,,Camp Whitside,Type-B,Improved,0.138382392,ACR,539.4515624,FT,,,20605,,,692937.3193,4328051.93,,,164.4251651,560.0136837,PWKevin,,{CFA7CE10-2D02-457A-A2D7-7EFC3B59743D},
2824,RILEY13489,,,,,,Camp Whitside,Type-B,Improved,0.142923883,ACR,510.8020014,FT,,,20605,,,692873.789,4328271.318,,,155.6927614,578.3924347,PWKevin,,{05DE743C-8FA0-4501-B859-11D16BC08DED},
2825,RILEY13490,,,,,,Camp Whitside,Type-B,Improved,0.253329277,ACR,508.949668,FT,,,20605,,,692864.5317,4328201.469,,,155.1281691,1025.187212,PWKevin,,{8023E6E9-14C0-4692-9835-316FF3A7E1F4},
2826,RILEY13491,,,,,,Camp Whitside,Type-B,Improved,0.201777055,ACR,914.8064944,FT,,,20605,,,692912.6274,4328102.449,,,278.8335772,816.5627704,PWKevin,,{8D4B3310-38F8-4415-872D-7BE734E049FE},
2827,RILEY13492,,,,,,Camp Whitside,Type-B,Improved,0.169512789,ACR,485.3561317,FT,,,20605,,,692897.6249,4328236.543,,,147.9368448,685.9939189,PWKevin,,{2D40EF86-79E7-4A4F-BFEA-E03E47F55317},
2828,RILEY13493,,,,,,Camp Whitside,Type-B,Improved,0.157678266,ACR,387.5583765,FT,,,20605,,,692915.2489,4328033.713,,,118.1280294,638.1013041,PWKevin,,{6271A24F-7618-4A12-90BD-CC554114A6FC},
2829,RILEY13494,,,,,,Camp Whitside,Type-B,Improved,0.145420438,ACR,368.1358266,FT,,,20605,,,692896.251,4328339.628,,,112.2080244,588.4956351,PWKevin,,{2771D201-8A3B-4EA0-8D71-B6C586057E61},
2830,RILEY13495,,,,,,Camp Whitside,Type-B,Improved,0.139793834,ACR,305.7402785,FT,,,20605,,,692946.5028,4328007.403,,,93.18982328,565.7255743,PWKevin,,{FD35CBA9-51DA-4184-BDAB-46DB781347A4},
2831,RILEY13501,,,,,,Camp Whitside,Type-B,Improved,0.099762969,ACR,261.2396981,FT,,,20605,,,692934.519,4328232.735,,,79.62601925,403.726411,PWKevin,,{BC7B1794-55BA-4BE3-8806-842895D0FE3D},
2832,RILEY13502,,,,,,Camp Whitside,Type-B,Improved,0.099742198,ACR,277.8601524,FT,,,20605,,,692894.4294,4328306.051,,,84.69194384,403.6423563,PWKevin,,{BCEAABE9-9EBB-4768-90DF-87DFD71E62B1},
2833,RILEY13506,,,,,,Camp Whitside,Type-B,Improved,0.073911692,ACR,307.6042075,FT,,,20605,,,692885.0946,4328283.783,,,93.75794997,299.1100064,PWKevin,,{5075BFB1-372F-4C0D-B18D-3BB496C0F45B},
2834,RILEY13509,,,,,,Camp Whitside,Type-B,Improved,0.056330485,ACR,199.6031153,FT,,,20605,,,692847.7202,4328303.605,,,60.83915122,227.9613845,PWKevin,,{293E3577-8876-490B-8351-652DC3D7199C},
2835,RILEY13510,,,,,,Camp Whitside,Type-B,Improved,0.055712312,ACR,237.0668389,FT,,,20605,,,692952.8106,4328261.058,,,72.25811701,225.4597285,PWKevin,,{26E35B2D-7D38-4F45-884B-C3FC21403A05},
2836,RILEY13511,,,,,,Camp Whitside,Type-B,Improved,0.049917699,ACR,205.8189293,FT,,,20605,,,692973.053,4328253.017,,,62.73373513,202.0097606,PWKevin,,{7F44A933-5648-4FFF-B508-565650A87710},
2837,RILEY13512,,,,,,Camp Whitside,Type-B,Improved,0.047378919,ACR,222.6464178,FT,,,20605,,,692911.0694,4328257.305,,,67.86276386,191.7356835,PWKevin,,{A6294604-9C72-4D9E-A6CE-7662CAC379CF},
2838,RILEY13513,,,,,,Camp Whitside,Type-B,Improved,0.043399843,ACR,193.811341,FT,,,20605,,,692937.1229,4328266.531,,,59.0738149,175.6329344,PWKevin,,{AD3FDBA1-2206-4234-BFAF-0E1B24721910},
2839,RILEY13514,,,,,,Camp Whitside,Type-B,Improved,0.046528877,ACR,287.3021751,FT,,,20605,,,692902.0472,4328025.331,,,87.5698781,188.2956841,PWKevin,,{11887874-DD6A-4377-9C7A-89D1DDF4966B},
2840,RILEY13515,,,,,,Camp Whitside,Type-B,Improved,0.044077672,ACR,230.36606,FT,,,20605,,,692847.2036,4328064.982,,,70.21571552,178.3760095,PWKevin,,{833A2B8C-6CF1-455B-B252-4C220CA715F5},
2841,RILEY13516,,,,,,Camp Whitside,Type-B,Improved,0.039023493,ACR,190.1989913,FT,,,20605,,,692812.5743,4328089.117,,,57.9727685,157.9224745,PWKevin,,{B2377F20-3649-4690-8712-AB281228258A},
2842,RILEY13518,,,,,,Camp Whitside,Type-B,Improved,0.031955367,ACR,147.6981008,FT,,,20605,,,692897.5593,4328378.239,,,45.01847115,129.3187839,PWKevin,,{E884E17F-E1E4-4885-88D7-11A2DBE7CB7B},
2843,RILEY13520,,,,,,Camp Whitside,Type-B,Improved,0.013950132,ACR,130.6126291,FT,,,20605,,,692855.3134,4328221.017,,,39.81080898,56.4541795,PWKevin,,{01674B1F-334C-4912-A893-EDD809A2F4A2},
2844,RILEY13521,,,,,,Camp Whitside,Type-B,Improved,0.034065236,ACR,232.5804988,FT,,,20605,,,692852.04,4328070.316,,,70.89067781,137.85712,PWKevin,,{323F387E-7F84-495E-8E11-F74051367F08},
2845,RILEY13523,,,,,,Camp Whitside,Type-B,Improved,0.026094315,ACR,232.0825789,FT,,,20605,,,692942.2053,4328285.977,,,70.73891153,105.5999477,PWKevin,,{8270B2D7-F0BB-4DF9-9543-27FF49E1C638},
2846,RILEY13524,,,,,,Camp Whitside,Type-B,Improved,0.023081299,ACR,179.8400302,FT,,,20605,,,692942.5594,4328242.321,,,54.81535084,93.4067037,PWKevin,,{02C86369-CD48-4FE9-B292-7DD22B3CA797},
2847,RILEY13525,,,,,,Camp Whitside,Type-B,Improved,0.022408133,ACR,134.2534845,FT,,,20605,,,692941.4572,4328106.618,,,40.92054392,90.68249542,PWKevin,,{CB003D7A-1719-4F98-BF83-DF59ED06078D},
2848,RILEY13527,,,,,,Camp Whitside,Type-B,Improved,0.020417311,ACR,134.7242912,FT,,,20605,,,692898.5608,4328052.011,,,41.06404608,82.62592471,PWKevin,,{83670C20-A589-494B-8B46-2F2FB0B18FD7},
2849,RILEY13528,,,,,,Camp Whitside,Type-B,Improved,0.015041184,ACR,160.3291092,FT,,,20605,,,692922.4162,4328306.896,,,48.86841021,60.86951067,PWKevin,,{F74BDE94-99E4-4E86-AAB1-138536B88ABF},
2850,RILEY13529,,,,,,Camp Whitside,Type-B,Improved,0.015590585,ACR,110.213478,FT,,,20605,,,692871.8613,4328048.483,,,33.5931353,63.09285989,PWKevin,,{76C3E6C6-965C-4545-A5E5-1E1C4457435B},
2851,RILEY13530,,,,,,Camp Whitside,Type-B,Improved,0.01433061,ACR,98.88860176,FT,,,20605,,,692828.1486,4328243.742,,,30.1413061,57.99392114,PWKevin,,{CC8514C8-369D-4209-A6B2-CBBA4C171825},
2852,RILEY13531,,,,,,Camp Whitside,Type-B,Improved,0.014831255,ACR,112.6562012,FT,,,20605,,,692827.0888,4328305.63,,,34.3376788,60.0199589,PWKevin,,{6BB926C9-A3FA-44F9-A054-7F85C705CC50},
2853,RILEY13532,,,,,,Camp Whitside,Type-B,Improved,0.012558988,ACR,118.0511081,FT,,,20605,,,692845.3298,4328176.372,,,35.98204971,50.8244223,PWKevin,,{A641886A-4366-48A4-B8DE-A73F31F0D345},
2854,RILEY13533,,,,,,Camp Whitside,Type-B,Improved,0.012760583,ACR,99.71154854,FT,,,20605,,,692905.3873,4328139.437,,,30.39214078,51.640247,PWKevin,,{8216F638-EBD9-443B-9DEE-36D943CB7E51},
2855,RILEY13534,,,,,,Camp Whitside,Type-B,Improved,0.012009964,ACR,164.1824681,FT,,,20605,,,692816.6134,4328094.243,,,50.04291637,48.60259801,PWKevin,,{7697CE0E-E9DB-4552-AA5B-CFE6933CB0DD},
2856,RILEY13535,,,,,,Camp Whitside,PW-C,Semi Improved,0.010935513,ACR,94.94088957,FT,,,20605,,,693534.627,4329245.666,,,28.93804102,44.25444919,PWKevin,,{98E3D521-9AE2-41A8-8AEF-9D6DF7E6D3E9},
2857,RILEY13540,,,,,,Camp Whitside,Type-B,Improved,0.008114288,ACR,73.35983797,FT,,,20605,,,692920.208,4328130.344,,,22.36012333,32.83736,PWKevin,,{E4420DD7-5F0D-4CA8-93D1-479CD039D453},
2858,RILEY13541,,,,,,Camp Whitside,Type-B,Improved,0.006689876,ACR,76.71310592,FT,,,20605,,,692825.3797,4328081.263,,,23.38220145,27.07296639,PWKevin,,{AE6597F6-BF73-43A2-A83A-2814111942A9},
2859,RILEY13542,,,,,,Camp Whitside,Type-B,Improved,0.006668228,ACR,153.3799442,FT,,,20605,,,692939.5886,4327997.162,,,46.75030049,26.98536047,PWKevin,,{AE6E69BF-04DB-46D1-9B1E-8B69F8124C0F},
2860,RILEY13545,,,,,,Camp Whitside,Type-B,Improved,0.003804103,ACR,55.08405585,FT,,,20605,,,692828.9347,4328085.932,,,16.7896538,15.39465803,PWKevin,,{B02E5512-6440-432D-89AE-6609A10218C9},
2861,RILEY13546,,,,,,Camp Whitside,Type-B,Improved,0.003390125,ACR,60.06995732,FT,,,20605,,,692902.8097,4328319.179,,,18.30935961,13.71934954,PWKevin,,{3C3B03A6-67AB-4EC0-AB50-B68488E9E6F1},
2862,RILEY13547,,,,,,Camp Whitside,Type-B,Improved,0.003173721,ACR,49.74137332,FT,,,20605,,,692910.8194,4328314.103,,,15.16120091,12.84359268,PWKevin,,{5B4F8659-2DBF-4B46-9810-EE0DCCA43F2E},
2863,RILEY13548,,,,,,Camp Whitside,Type-B,Improved,0.00198682,ACR,38.8439619,FT,,,20605,,,692952.1088,4328096.724,,,11.83966327,8.040375485,PWKevin,,{EF413634-6CDD-48A0-9B50-3ADAAFA402BA},
2864,RILEY13549,,,,,,Camp Whitside,Type-B,Improved,0.001266556,ACR,30.89764803,FT,,,20605,,,692907.6769,4328321.249,,,9.417621955,5.125571445,PWKevin,,{FCFDE256-C2B9-4015-918F-70025A4275A4},
2865,RILEY13550,,,,,,Camp Whitside,PW-14 Day,Improved,2.899528202,ACR,1416.845107,FT,,,20605,,,693395.5376,4328677.897,,,431.8552524,11733.97432,Troop,686,{88621C9D-7CA2-4F91-A1B2-875D6929A8C5},CAB
2866,RILEY13567,,,,,,Camp Whitside,AAFES,Improved,0.358542078,ACR,932.8187111,FT,,,20605,,,692814.7327,4327736.046,,,284.3237118,1450.968313,AAFES,,{D0A71598-429A-405A-93D9-3CA7BDE592CD},
2867,RILEY13568,,,,,,Camp Whitside,AAFES,Improved,0.041155046,ACR,173.0564371,FT,,,20605,,,692808.7788,4327673.124,,,52.74770752,166.5485641,AAFES,,{1E3D4579-FF16-4774-A0C4-EA5CFB4E2251},
2868,RILEY13569,,,,,,Camp Whitside,AAFES,Improved,0.019900913,ACR,124.1527697,FT,,,20605,,,692860.2842,4327775.275,,,37.84183989,80.53613887,AAFES,,{0CB48B00-E429-480F-B177-E110024C059F},
2869,RILEY13570,,,,,,Camp Whitside,PW-C,Semi Improved,7.028008474,ACR,3796.468113,FT,,,20605,,,692189.6465,4328868.274,,,1157.165795,28441.34123,PWKevin,,{D2D03670-C2DE-42E9-86C3-0C9893E10D74},
2870,RILEY13571,,,,,,Camp Whitside,PW-C,Semi Improved,2.095331765,ACR,1268.22017,FT,,,20605,,,694659.9332,4330420.131,,,386.554281,8479.506808,PWKevin,,{DD38F4B8-A6DC-4901-81A7-6034C55C2E36},
2871,RILEY13572,,,,,,Camp Whitside,PW-C,Semi Improved,1.814696832,ACR,11119.83143,FT,,,20605,,,692463.0378,4330161.031,,,3389.331399,7343.817528,PWKevin,,{BBF22BE6-741C-41D8-AFE9-038A9817A30C},
2872,RILEY13573,,,,,,Camp Whitside,PW-C,Semi Improved,1.723540789,ACR,10214.44367,FT,,,20605,,,694042.9015,4330118.146,,,3113.368657,6974.922111,PWKevin,,{61E03A8A-A31D-41FF-82E4-B4045347C01C},
2873,RILEY13574,,,,,,Camp Whitside,PW-C,Semi Improved,1.562236004,ACR,2137.824407,FT,,,20605,,,692326.5952,4329193.649,,,651.6101826,6322.144806,PWKevin,,{F0787ECA-573D-4499-B5EE-AEF032F4C6FC},
2874,RILEY13575,,,,,,Camp Whitside,PW-C,Semi Improved,1.441916441,ACR,8584.943297,FT,,,20605,,,693924.2042,4330142.222,,,2616.69595,5835.228808,PWKevin,,{3DD754F7-E977-4DD8-A786-2C3AA84688E3},
2875,RILEY13576,,,,,,Camp Whitside,PW-C,Semi Improved,1.080523421,ACR,1138.129549,FT,,,20605,,,692367.7103,4329314.558,,,346.9025803,4372.723146,PWKevin,,{439D3E46-397F-4BCC-B2C9-2F2A71FB433D},
2876,RILEY13577,,,,,,Camp Whitside,PW-C,Semi Improved,0.8556677,ACR,5463.477264,FT,,,20605,,,693851.986,4329367.86,,,1665.271201,3462.764328,PWKevin,,{64D6FD69-1E56-4915-A337-F16C917B286D},
2877,RILEY13578,,,,,,Camp Whitside,PW-C,Semi Improved,0.799482606,ACR,1819.339554,FT,,,20605,,,692411.1343,4329263.698,,,554.5358051,3235.391317,PWKevin,,{BB34F657-278C-4033-830D-7DBEA8C79EEB},
2878,RILEY13579,,,,,,Camp Whitside,PW-C,Semi Improved,0.542648053,ACR,3578.950857,FT,,,20605,,,693958.7093,4329391.43,,,1090.866403,2196.018759,PWKevin,,{B1D3743F-E4F6-414C-A748-23B34583235E},
2879,RILEY13580,,,,,,Camp Whitside,PW-C,Semi Improved,0.506543045,ACR,785.9241714,FT,,,20605,,,692253.3383,4329126.059,,,239.5501665,2049.906974,PWKevin,,{BBE13EF3-AE52-404A-A08A-C6B56CC41071},
2880,RILEY13581,,,,,,Camp Whitside,PW-C,Semi Improved,0.503759111,ACR,974.8195845,FT,,,20605,,,692360.1561,4329154.19,,,297.1256036,2038.640793,PWKevin,,{F393FA3A-8CE6-4285-A04D-BCFE53620288},
2881,RILEY13582,,,,,,Camp Whitside,PW-C,Semi Improved,0.44913008,ACR,2788.397744,FT,,,20605,,,693075.2975,4330199.003,,,849.9053322,1817.56495,PWKevin,,{7B75A947-578B-4943-ACD6-014A41255804},
2882,RILEY13583,,,,,,Camp Whitside,PW-C,Semi Improved,0.386804399,ACR,2496.476167,FT,,,20605,,,691548.8188,4330065.766,,,760.9274576,1565.341868,PWKevin,,{972BFD91-70AD-4AF2-B91D-F772505B8BB2},
2883,RILEY13584,,,,,,Camp Whitside,PW-C,Semi Improved,0.377731503,ACR,894.230694,FT,,,20605,,,692233.9076,4329081.183,,,272.5620607,1528.625158,PWKevin,,{54C76BFC-B4C4-4BBC-A27B-3232DDE465D5},
2884,RILEY13585,,,,,,Camp Whitside,PW-C,Semi Improved,0.322455397,ACR,2146.584473,FT,,,20605,,,691533.2587,4330027.258,,,654.280256,1304.930695,PWKevin,,{56220580-FB2B-4727-96FE-20DECE3C5FD7},
2885,RILEY13586,,,,,,Camp Whitside,PW-C,Semi Improved,0.318568058,ACR,889.8413993,FT,,,20605,,,692492.7107,4329191.49,,,271.224201,1289.199191,PWKevin,,{13D70A62-7E76-4286-B50A-1265678B733C},
2886,RILEY13587,,,,,,Camp Whitside,PW-C,Semi Improved,0.279069996,ACR,998.240362,FT,,,20605,,,692160.7676,4329149.468,,,304.2642709,1129.356204,PWKevin,,{67D73D6E-6E53-415A-B508-BF6E53E97376},
2887,RILEY13588,,,,,,Camp Whitside,PW-C,Semi Improved,0.277877732,ACR,695.3774024,FT,,,20605,,,692037.3873,4329161.861,,,211.9514562,1124.531285,PWKevin,,{F102A054-1306-4522-A8E0-6AC4D66FE30C},
2888,RILEY13589,,,,,,Camp Whitside,PW-C,Semi Improved,0.266934053,ACR,1439.742778,FT,,,20605,,,692622.3119,4329274.705,,,438.8344764,1080.243788,PWKevin,,{BBDB29B2-499B-4FF6-A50B-F8D3182C6F04},
2889,RILEY13590,,,,,,Camp Whitside,PW-C,Semi Improved,0.253137326,ACR,1536.960983,FT,,,20605,,,693610.403,4329293.052,,,468.4666446,1024.410415,PWKevin,,{A7FF80D0-C54D-4599-9050-4F5D4B60BC90},
2890,RILEY13591,,,,,,Camp Whitside,PW-C,Semi Improved,0.232722518,ACR,1723.093129,FT,,,20605,,,694683.7743,4330083.419,,,525.199836,941.7946183,PWKevin,,{33870BF3-9BE6-421D-AFDB-B5FA0F7BC387},
2891,RILEY13592,,,,,,Camp Whitside,PW-C,Semi Improved,0.126940929,ACR,565.4999488,FT,,,20605,,,691815.6411,4329529.442,,,172.3647291,513.7117139,PWKevin,,{0C5DAA5C-797F-4314-8EF9-B3D8DA190FD2},
2892,RILEY13593,,,,,,Camp Whitside,PW-C,Semi Improved,0.115714758,ACR,314.5537055,FT,,,20605,,,691963.5738,4328891.276,,,95.87616119,468.2810134,PWKevin,,{2A00D1C9-918F-4770-BC1C-8857AD80B8EC},
2893,RILEY13594,,,,,,Camp Whitside,PW-C,Semi Improved,0.074491375,ACR,286.267771,FT,,,20605,,,691984.4509,4328707.073,,,87.25459111,301.4559001,PWKevin,,{750BA82F-2084-4AFE-8EC6-DE79D4C860CF},
2894,RILEY13595,,,,,,Camp Whitside,PW-C,Semi Improved,0.03665,ACR,176.6370647,FT,,,20605,,,691611.994,4330823.154,,,53.839085,148.3172893,PWKevin,,{2E33B00B-BA62-4604-8450-EBA852AF985E},
2895,RILEY13596,,,,,,Camp Whitside,PW-C,Semi Improved,0.034824059,ACR,316.0839976,FT,,,20605,,,692103.6497,4328856.676,,,96.34259517,140.9279661,PWKevin,,{B9071738-0311-4ADE-9D2C-482997D69492},
2896,RILEY13597,,,,,,Camp Whitside,PW-C,Semi Improved,0.030692479,ACR,158.7031882,FT,,,20605,,,692290.5937,4328843.714,,,48.37282852,124.2080549,PWKevin,,{3F85325D-BEC2-4B30-8168-1B09E7F4D722},
2897,RILEY13598,,,,,,Camp Whitside,PW-C,Semi Improved,0.026709293,ACR,161.3492362,FT,,,20605,,,692164.3114,4329109.99,,,49.17934556,108.088672,PWKevin,,{23D2B6F4-469B-4D98-B9FC-DFBE661CD905},
2898,RILEY13601,,,,,,Camp Whitside,MEDDAC-LD,Improved,0.035121551,ACR,482.1772856,FT,,,20605,,,694022.9099,4329256.419,,,146.9679306,142.1318762,Troop,695,{3518E69E-C122-45C2-83C1-4B0F9FA71F06},CAB
2899,RILEY13602,,,,,,Camp Whitside,MEDDAC-LD,Improved,0.025320339,ACR,314.2093635,FT,,,20605,,,694066.8661,4329286.899,,,95.77120555,102.467777,Troop,695,{4D2863FD-2020-4B72-A7FA-8AAABD5EA826},CAB
2900,RILEY13603,,,,,,Camp Whitside,MEDDAC-LD,Improved,0.014037399,ACR,100.6552675,FT,,,20605,,,694056.3799,4329254.647,,,30.6797869,56.80733685,Troop,695,{2904F4E6-150A-440F-A283-DF118078EA27},CAB
2901,RILEY13604,,,,,,Camp Whitside,PW-14 Day,Improved,0.004872045,ACR,71.77203715,FT,,,20605,,,694141.3347,4329224.486,,,21.87616068,19.71646476,Troop,,{D4505CE5-5351-4623-8C5D-DB7648B56C75},CAB
2902,RILEY13605,,,,,,Camp Whitside,PW-14 Day,Improved,3.344484936,ACR,4857.278824,FT,,,20605,,,693746.5046,4328899.652,,,963.4903805,13534.65034,Troop,686,{2AD48953-84BB-440B-9BD3-4D70434749A2},CAB
